710			0.0299  		0.0312  		-0.0024 
720			0.0312  		0.0377  		0.0014  
730			0.0377  		0.0327  		-0.0014 
740			0.0327  		0.0287  		-0.0040 
750			0.0287  		0.0359  		0.0004  
760			0.0359  		0.0326  		-0.0014 
770			0.0326  		0.0291  		-0.0035 
780			0.0291  		0.0367  		0.0008  
790			0.0367  		0.0353  		0.0001  
800			0.0353  		0.0279  		-0.0042 
810			0.0279  		0.0340  		-0.0006 
820			0.0340  		0.0349  		-0.0001 
830			0.0349  		0.0284  		-0.0037 
840			0.0284  		0.0346  		-0.0003 
850			0.0346  		0.0372  		0.0010  
860			0.0372  		0.0294  		-0.0030 
870			0.0294  		0.0315  		-0.0018 
880			0.0315  		0.0363  		0.0005  
890			0.0363  		0.0296  		-0.0028 
900			0.0296  		0.0321  		-0.0015 
910			0.0321  		0.0379  		0.0012  
920			0.0379  		0.0320  		-0.0015 
930			0.0320  		0.0291  		-0.0029 
940			0.0291  		0.0362  		0.0004  
950			0.0362  		0.0320  		-0.0014 
960			0.0320  		0.0297  		-0.0025 
970			0.0297  		0.0373  		0.0009  
980			0.0373  		0.0348  		-0.0002 
990			0.0348  		0.0281  		-0.0033 
1000			0.0281  		0.0348  		-0.0002 
1010			0.0348  		0.0345  		-0.0003 
1020			0.0345  		0.0286  		-0.0029 
1030			0.0286  		0.0354  		0.0001  
1040			0.0354  		0.0369  		0.0007  
1050			0.0369  		0.0289  		-0.0027 
1060			0.0289  		0.0324  		-0.0011 
1070			0.0324  		0.0361  		0.0004  
1080			0.0361  		0.0292  		-0.0025 
1090			0.0292  		0.0331  		-0.0008 
1100			0.0331  		0.0383  		0.0011  
1110			0.0383  		0.0317  		-0.0013 
1120			0.0317  		0.0303  		-0.0019 
1130			0.0303  		0.0367  		0.0006  
1140			0.0367  		0.0314  		-0.0014 
1150			0.0314  		0.0304  		-0.0018 
1160			0.0304  		0.0377  		0.0009  
1170			0.0377  		0.0341  		-0.0004 
1180			0.0341  		0.0283  		-0.0027 
1190			0.0283  		0.0353  		0.0001  
1200			0.0353  		0.0337  		-0.0005 
1210			0.0337  		0.0286  		-0.0024 
1220			0.0286  		0.0361  		0.0003  
1230			0.0361  		0.0365  		0.0004  
1240			0.0365  		0.0287  		-0.0024 
1250			0.0287  		0.0332  		-0.0007 
1260			0.0332  		0.0357  		0.0002  
1270			0.0357  		0.0287  		-0.0023 
1280			0.0287  		0.0333  		-0.0006 
1290			0.0333  		0.0374  		0.0007  
1300			0.0374  		0.0301  		-0.0017 
1310			0.0301  		0.0299  		-0.0018 
1320			0.0299  		0.0360  		0.0003  
1330			0.0360  		0.0303  		-0.0016 
1340			0.0303  		0.0308  		-0.0014 
1350			0.0308  		0.0376  		0.0007  
1360			0.0376  		0.0332  		-0.0006 
1370			0.0332  		0.0284  		-0.0022 
1380			0.0284  		0.0356  		0.0001  
1390			0.0356  		0.0331  		-0.0006 
1400			0.0331  		0.0289  		-0.0020 
1410			0.0289  		0.0364  		0.0003  
1420			0.0364  		0.0356  		0.0001  
1430			0.0356  		0.0280  		-0.0023 
1440			0.0280  		0.0336  		-0.0005 
1450			0.0336  		0.0352  		0.0000  
1460			0.0352  		0.0285  		-0.0021 
1470			0.0285  		0.0342  		-0.0003 
1480			0.0342  		0.0374  		0.0006  
1490			0.0374  		0.0298  		-0.0016 
1500			0.0298  		0.0311  		-0.0012 
1510			0.0311  		0.0363  		0.0003  
1520			0.0363  		0.0300  		-0.0015 
1530			0.0300  		0.0316  		-0.0010 
1540			0.0316  		0.0379  		0.0007  
1550			0.0379  		0.0325  		-0.0007 
1560			0.0325  		0.0288  		-0.0018 
1570			0.0288  		0.0360  		0.0002  
1580			0.0360  		0.0324  		-0.0007 
1590			0.0324  		0.0294  		-0.0016 
1600			0.0294  		0.0370  		0.0005  
1610			0.0370  		0.0352  		0.0000  
1620			0.0352  		0.0281  		-0.0020 
1630			0.0281  		0.0344  		-0.0002 
1640			0.0344  		0.0348  		-0.0001 
1650			0.0348  		0.0285  		-0.0018 
1660			0.0285  		0.0350  		-0.0000 
1670			0.0350  		0.0372  		0.0005  
1680			0.0372  		0.0293  		-0.0016 
1690			0.0293  		0.0319  		-0.0008 
1700			0.0319  		0.0363  		0.0003  
1710			0.0363  		0.0295  		-0.0015 
1720			0.0295  		0.0326  		-0.0006 
1730			0.0326  		0.0383  		0.0007  
1740			0.0383  		0.0322  		-0.0007 
1750			0.0322  		0.0299  		-0.0013 
1760			0.0299  		0.0366  		0.0003  
1770			0.0366  		0.0319  		-0.0008 
1780			0.0319  		0.0300  		-0.0013 
1790			0.0300  		0.0375  		0.0005  
1800			0.0375  		0.0346  		-0.0001 
1810			0.0346  		0.0282  		-0.0018 
1820			0.0282  		0.0350  		-0.0000 
1830			0.0350  		0.0341  		-0.0002 
1840			0.0341  		0.0285  		-0.0016 
1850			0.0285  		0.0357  		0.0001  
1860			0.0357  		0.0368  		0.0004  
1870			0.0368  		0.0289  		-0.0015 
1880			0.0289  		0.0327  		-0.0005 
1890			0.0327  		0.0359  		0.0002  
1900			0.0359  		0.0289  		-0.0015 
1910			0.0289  		0.0328  		-0.0005 
1920			0.0328  		0.0375  		0.0005  
1930			0.0375  		0.0306  		-0.0010 
1940			0.0306  		0.0295  		-0.0013 
1950			0.0295  		0.0360  		0.0002  
1960			0.0360  		0.0307  		-0.0010 
1970			0.0307  		0.0304  		-0.0011 
1980			0.0304  		0.0375  		0.0005  
1990			0.0375  		0.0336  		-0.0003 
2000			0.0336  		0.0282  		-0.0016 
2010			0.0282  		0.0354  		0.0000  
2020			0.0354  		0.0335  		-0.0004 
2030			0.0335  		0.0287  		-0.0014 
2040			0.0287  		0.0360  		0.0002  
2050			0.0360  		0.0360  		0.0002  
2060			0.0360  		0.0282  		-0.0015 
2070			0.0282  		0.0331  		-0.0004 
2080			0.0331  		0.0354  		0.0001  
2090			0.0354  		0.0286  		-0.0014 
2100			0.0286  		0.0338  		-0.0003 
2110			0.0338  		0.0376  		0.0005  
2120			0.0376  		0.0302  		-0.0010 
2130			0.0302  		0.0306  		-0.0009 
2140			0.0306  		0.0364  		0.0002  
2150			0.0364  		0.0303  		-0.0010 
2160			0.0303  		0.0312  		-0.0008 
2170			0.0312  		0.0378  		0.0005  
2180			0.0378  		0.0329  		-0.0004 
2190			0.0329  		0.0285  		-0.0014 
2200			0.0285  		0.0358  		0.0001  
2210			0.0358  		0.0328  		-0.0004 
2220			0.0328  		0.0291  		-0.0012 
2230			0.0291  		0.0367  		0.0003  
2240			0.0367  		0.0356  		0.0001  
2250			0.0356  		0.0282  		-0.0014 
2260			0.0282  		0.0340  		-0.0002 
2270			0.0340  		0.0352  		-0.0000 
2280			0.0352  		0.0286  		-0.0013 
2290			0.0286  		0.0346  		-0.0001 
2300			0.0346  		0.0374  		0.0004  
2310			0.0374  		0.0296  		-0.0011 
2320			0.0296  		0.0315  		-0.0007 
2330			0.0315  		0.0364  		0.0002  
2340			0.0364  		0.0298  		-0.0010 
2350			0.0298  		0.0321  		-0.0006 
2360			0.0321  		0.0383  		0.0005  
2370			0.0383  		0.0327  		-0.0004 
2380			0.0327  		0.0295  		-0.0011 
2390			0.0295  		0.0365  		0.0002  
2400			0.0365  		0.0323  		-0.0005 
2410			0.0323  		0.0297  		-0.0010 
2420			0.0297  		0.0373  		0.0004  
2430			0.0373  		0.0350  		-0.0000 
2440			0.0350  		0.0281  		-0.0013 
2450			0.0281  		0.0347  		-0.0001 
2460			0.0347  		0.0345  		-0.0001 
2470			0.0345  		0.0284  		-0.0012 
2480			0.0284  		0.0353  		0.0000  
2490			0.0353  		0.0371  		0.0003  
2500			0.0371  		0.0292  		-0.0011 
2510			0.0292  		0.0323  		-0.0005 
2520			0.0323  		0.0361  		0.0002  
2530			0.0361  		0.0291  		-0.0011 
2540			0.0291  		0.0324  		-0.0005 
2550			0.0324  		0.0376  		0.0004  
2560			0.0376  		0.0310  		-0.0007 
2570			0.0310  		0.0291  		-0.0011 
2580			0.0291  		0.0360  		0.0001  
2590			0.0360  		0.0311  		-0.0007 
2600			0.0311  		0.0300  		-0.0009 
2610			0.0300  		0.0373  		0.0003  
2620			0.0373  		0.0341  		-0.0002 
2630			0.0341  		0.0281  		-0.0012 
2640			0.0281  		0.0351  		-0.0000 
2650			0.0351  		0.0339  		-0.0002 
2660			0.0339  		0.0285  		-0.0011 
2670			0.0285  		0.0357  		0.0001  
2680			0.0357  		0.0363  		0.0002  
2690			0.0363  		0.0284  		-0.0011 
2700			0.0284  		0.0327  		-0.0004 
2710			0.0327  		0.0357  		0.0001  
2720			0.0357  		0.0288  		-0.0011 
2730			0.0288  		0.0333  		-0.0003 
2740			0.0333  		0.0377  		0.0004  
2750			0.0377  		0.0306  		-0.0007 
2760			0.0306  		0.0302  		-0.0008 
2770			0.0302  		0.0364  		0.0002  
2780			0.0364  		0.0307  		-0.0007 
2790			0.0307  		0.0308  		-0.0007 
2800			0.0308  		0.0377  		0.0004  
2810			0.0377  		0.0334  		-0.0003 
2820			0.0334  		0.0283  		-0.0011 
2830			0.0283  		0.0356  		0.0001  
2840			0.0356  		0.0333  		-0.0003 
2850			0.0333  		0.0289  		-0.0010 
2860			0.0289  		0.0364  		0.0002  
2870			0.0364  		0.0360  		0.0001  
2880			0.0360  		0.0283  		-0.0011 
2890			0.0283  		0.0336  		-0.0002 
2900			0.0336  		0.0354  		0.0000  
2910			0.0354  		0.0286  		-0.0010 
2920			0.0286  		0.0342  		-0.0001 
2930			0.0342  		0.0376  		0.0003  
2940			0.0376  		0.0300  		-0.0008 
2950			0.0300  		0.0310  		-0.0006 
2960			0.0310  		0.0365  		0.0002  
2970			0.0365  		0.0301  		-0.0008 
2980			0.0301  		0.0317  		-0.0005 
2990			0.0317  		0.0383  		0.0004  
3000			0.0383  		0.0331  		-0.0003 
3010			0.0331  		0.0292  		-0.0009 
3020			0.0292  		0.0364  		0.0002  
3030			0.0364  		0.0328  		-0.0003 
3040			0.0328  		0.0294  		-0.0008 
3050			0.0294  		0.0370  		0.0002  
3060			0.0370  		0.0354  		0.0000  
3070			0.0354  		0.0282  		-0.0010 
3080			0.0282  		0.0343  		-0.0001 
3090			0.0343  		0.0349  		-0.0000 
3100			0.0349  		0.0284  		-0.0010 
3110			0.0284  		0.0349  		-0.0000 
3120			0.0349  		0.0373  		0.0003  
3130			0.0373  		0.0295  		-0.0008 
3140			0.0295  		0.0319  		-0.0005 
3150			0.0319  		0.0362  		0.0001  
3160			0.0362  		0.0294  		-0.0008 
3170			0.0294  		0.0320  		-0.0004 
3180			0.0320  		0.0376  		0.0003  
3190			0.0376  		0.0315  		-0.0005 
3200			0.0315  		0.0288  		-0.0009 
3210			0.0288  		0.0359  		0.0001  
3220			0.0359  		0.0316  		-0.0005 
3230			0.0316  		0.0296  		-0.0008 
3240			0.0296  		0.0371  		0.0002  
3250			0.0371  		0.0345  		-0.0001 
3260			0.0345  		0.0280  		-0.0010 
3270			0.0280  		0.0348  		-0.0000 
3280			0.0348  		0.0343  		-0.0001 
3290			0.0343  		0.0284  		-0.0009 
3300			0.0284  		0.0353  		0.0000  
3310			0.0353  		0.0366  		0.0002  
3320			0.0366  		0.0287  		-0.0009 
3330			0.0287  		0.0323  		-0.0004 
3340			0.0323  		0.0359  		0.0001  
3350			0.0359  		0.0290  		-0.0008 
3360			0.0290  		0.0329  		-0.0003 
3370			0.0329  		0.0378  		0.0003  
3380			0.0378  		0.0311  		-0.0005 
3390			0.0311  		0.0298  		-0.0007 
3400			0.0298  		0.0364  		0.0001  
3410			0.0364  		0.0311  		-0.0005 
3420			0.0311  		0.0304  		-0.0006 
3430			0.0304  		0.0376  		0.0003  
3440			0.0376  		0.0339  		-0.0002 
3450			0.0339  		0.0282  		-0.0009 
3460			0.0282  		0.0353  		0.0000  
3470			0.0353  		0.0337  		-0.0002 
3480			0.0337  		0.0287  		-0.0008 
3490			0.0287  		0.0361  		0.0001  
3500			0.0361  		0.0363  		0.0001  
3510			0.0363  		0.0284  		-0.0009 
3520			0.0284  		0.0332  		-0.0002 
3530			0.0332  		0.0357  		0.0001  
3540			0.0357  		0.0288  		-0.0008 
3550			0.0288  		0.0337  		-0.0002 
3560			0.0337  		0.0378  		0.0003  
3570			0.0378  		0.0304  		-0.0006 
3580			0.0304  		0.0306  		-0.0006 
3590			0.0306  		0.0365  		0.0002  
3600			0.0365  		0.0305  		-0.0006 
3610			0.0305  		0.0313  		-0.0005 
3620			0.0313  		0.0382  		0.0003  
3630			0.0382  		0.0336  		-0.0002 
3640			0.0336  		0.0290  		-0.0008 
3650			0.0290  		0.0362  		0.0001  
3660			0.0362  		0.0332  		-0.0002 
3670			0.0332  		0.0291  		-0.0007 
3680			0.0291  		0.0368  		0.0002  
3690			0.0368  		0.0358  		0.0001  
3700			0.0358  		0.0283  		-0.0009 
3710			0.0283  		0.0339  		-0.0001 
3720			0.0339  		0.0352  		0.0000  
3730			0.0352  		0.0285  		-0.0008 
3740			0.0285  		0.0345  		-0.0001 
3750			0.0345  		0.0375  		0.0003  
3760			0.0375  		0.0299  		-0.0006 
3770			0.0299  		0.0314  		-0.0004 
3780			0.0314  		0.0363  		0.0001  
3790			0.0363  		0.0298  		-0.0006 
3800			0.0298  		0.0316  		-0.0004 
3810			0.0316  		0.0376  		0.0003  
3820			0.0376  		0.0319  		-0.0004 
3830			0.0319  		0.0285  		-0.0008 
3840			0.0285  		0.0357  		0.0001  
3850			0.0357  		0.0320  		-0.0004 
3860			0.0320  		0.0293  		-0.0007 
3870			0.0293  		0.0369  		0.0002  
3880			0.0369  		0.0349  		-0.0000 
3890			0.0349  		0.0280  		-0.0008 
3900			0.0280  		0.0344  		-0.0001 
3910			0.0344  		0.0346  		-0.0001 
3920			0.0346  		0.0284  		-0.0008 
3930			0.0284  		0.0349  		-0.0000 
3940			0.0349  		0.0369  		0.0002  
3950			0.0369  		0.0290  		-0.0007 
3960			0.0290  		0.0318  		-0.0004 
3970			0.0318  		0.0360  		0.0001  
3980			0.0360  		0.0292  		-0.0007 
3990			0.0292  		0.0325  		-0.0003 
4000			0.0325  		0.0379  		0.0003  
4010			0.0379  		0.0315  		-0.0004 
4020			0.0315  		0.0295  		-0.0006 
4030			0.0295  		0.0363  		0.0001  
4040			0.0363  		0.0316  		-0.0004 
4050			0.0316  		0.0300  		-0.0006 
4060			0.0300  		0.0374  		0.0002  
4070			0.0374  		0.0343  		-0.0001 
4080			0.0343  		0.0281  		-0.0008 
4090			0.0281  		0.0350  		-0.0000 
4100			0.0350  		0.0341  		-0.0001 
4110			0.0341  		0.0286  		-0.0007 
4120			0.0286  		0.0357  		0.0001  
4130			0.0357  		0.0366  		0.0001  
4140			0.0366  		0.0287  		-0.0007 
4150			0.0287  		0.0328  		-0.0002 
4160			0.0328  		0.0359  		0.0001  
4170			0.0359  		0.0290  		-0.0007 
4180			0.0290  		0.0333  		-0.0002 
4190			0.0333  		0.0379  		0.0003  
4200			0.0379  		0.0309  		-0.0004 
4210			0.0309  		0.0302  		-0.0005 
4220			0.0302  		0.0365  		0.0001  
4230			0.0365  		0.0309  		-0.0004 
4240			0.0309  		0.0309  		-0.0004 
4250			0.0309  		0.0381  		0.0003  
4260			0.0381  		0.0340  		-0.0001 
4270			0.0340  		0.0288  		-0.0007 
4280			0.0288  		0.0359  		0.0001  
4290			0.0359  		0.0336  		-0.0001 
4300			0.0336  		0.0289  		-0.0007 
4310			0.0289  		0.0364  		0.0001  
4320			0.0364  		0.0362  		0.0001  
4330			0.0362  		0.0284  		-0.0007 
4340			0.0284  		0.0335  		-0.0002 
4350			0.0335  		0.0355  		0.0000  
4360			0.0355  		0.0286  		-0.0007 
4370			0.0286  		0.0340  		-0.0001 
4380			0.0340  		0.0377  		0.0002  
4390			0.0377  		0.0303  		-0.0005 
4400			0.0303  		0.0310  		-0.0004 
4410			0.0310  		0.0364  		0.0001  
4420			0.0364  		0.0302  		-0.0005 
4430			0.0302  		0.0311  		-0.0004 
4440			0.0311  		0.0375  		0.0002  
4450			0.0375  		0.0324  		-0.0003 
4460			0.0324  		0.0282  		-0.0007 
4470			0.0282  		0.0355  		0.0000  
4480			0.0355  		0.0324  		-0.0003 
4490			0.0324  		0.0290  		-0.0006 
4500			0.0290  		0.0366  		0.0001  
4510			0.0366  		0.0353  		0.0000  
4520			0.0353  		0.0281  		-0.0007 
4530			0.0281  		0.0341  		-0.0001 
4540			0.0341  		0.0349  		-0.0000 
4550			0.0349  		0.0284  		-0.0007 
4560			0.0284  		0.0345  		-0.0001 
4570			0.0345  		0.0371  		0.0002  
4580			0.0371  		0.0293  		-0.0006 
4590			0.0293  		0.0314  		-0.0004 
4600			0.0314  		0.0361  		0.0001  
4610			0.0361  		0.0295  		-0.0005 
4620			0.0295  		0.0320  		-0.0003 
4630			0.0320  		0.0379  		0.0002  
4640			0.0379  		0.0320  		-0.0003 
4650			0.0320  		0.0291  		-0.0006 
4660			0.0291  		0.0362  		0.0001  
4670			0.0362  		0.0320  		-0.0003 
4680			0.0320  		0.0297  		-0.0005 
4690			0.0297  		0.0372  		0.0002  
4700			0.0372  		0.0348  		-0.0000 
4710			0.0348  		0.0280  		-0.0007 
4720			0.0280  		0.0347  		-0.0000 
4730			0.0359  		0.0355  		-0.0001 
4740			0.0355  		0.0294  		-0.0006 
4750			0.0294  		0.0366  		0.0000  
4760			0.0366  		0.0382  		0.0002  
4770			0.0382  		0.0300  		-0.0006 
4780			0.0300  		0.0335  		-0.0002 
4790			0.0335  		0.0373  		0.0001  
4800			0.0373  		0.0301  		-0.0006 
4810			0.0301  		0.0338  		-0.0002 
4820			0.0338  		0.0391  		0.0002  
4830			0.0391  		0.0323  		-0.0004 
4840			0.0323  		0.0307  		-0.0005 
4850			0.0307  		0.0375  		0.0001  
4860			0.0375  		0.0322  		-0.0004 
4870			0.0322  		0.0312  		-0.0005 
4880			0.0312  		0.0387  		0.0002  
4890			0.0387  		0.0351  		-0.0001 
4900			0.0351  		0.0291  		-0.0007 
4910			0.0291  		0.0364  		0.0000  
4920			0.0364  		0.0348  		-0.0001 
4930			0.0348  		0.0295  		-0.0006 
4940			0.0295  		0.0370  		0.0001  
4950			0.0370  		0.0375  		0.0001  
4960			0.0375  		0.0294  		-0.0006 
4970			0.0294  		0.0340  		-0.0002 
4980			0.0340  		0.0368  		0.0000  
4990			0.0368  		0.0296  		-0.0006 
5000			0.0296  		0.0345  		-0.0002 
5010			0.0345  		0.0389  		0.0002  
5020			0.0389  		0.0315  		-0.0004 
5030			0.0315  		0.0313  		-0.0004 
5040			0.0313  		0.0374  		0.0001  
5050			0.0374  		0.0315  		-0.0004 
5060			0.0315  		0.0316  		-0.0004 
5070			0.0316  		0.0385  		0.0002  
5080			0.0385  		0.0339  		-0.0002 
5090			0.0339  		0.0288  		-0.0007 
5100			0.0288  		0.0364  		0.0000  
5110			0.0364  		0.0339  		-0.0002 
5120			0.0339  		0.0297  		-0.0006 
5130			0.0297  		0.0375  		0.0001  
5140			0.0375  		0.0368  		0.0000  
5150			0.0368  		0.0290  		-0.0006 
5160			0.0290  		0.0347  		-0.0001 
5170			0.0347  		0.0364  		0.0000  
5180			0.0364  		0.0295  		-0.0006 
5190			0.0295  		0.0352  		-0.0001 
5200			0.0352  		0.0386  		0.0002  
5210			0.0386  		0.0307  		-0.0005 
5220			0.0307  		0.0319  		-0.0004 
5230			0.0319  		0.0375  		0.0001  
5240			0.0375  		0.0309  		-0.0004 
5250			0.0309  		0.0328  		-0.0003 
5260			0.0328  		0.0395  		0.0002  
5270			0.0395  		0.0340  		-0.0002 
5280			0.0340  		0.0302  		-0.0005 
5290			0.0302  		0.0375  		0.0001  
5300			0.0375  		0.0337  		-0.0002 
5310			0.0337  		0.0304  		-0.0005 
5320			0.0304  		0.0383  		0.0001  
5330			0.0383  		0.0364  		0.0000  
5340			0.0364  		0.0290  		-0.0006 
5350			0.0290  		0.0355  		-0.0001 
5360			0.0355  		0.0359  		-0.0000 
5370			0.0359  		0.0294  		-0.0006 
5380			0.0294  		0.0361  		-0.0000 
5390			0.0361  		0.0385  		0.0002  
5400			0.0385  		0.0304  		-0.0005 
5410			0.0304  		0.0330  		-0.0003 
5420			0.0330  		0.0375  		0.0001  
5430			0.0375  		0.0304  		-0.0005 
5440			0.0304  		0.0334  		-0.0002 
5450			0.0334  		0.0392  		0.0002  
5460			0.0392  		0.0328  		-0.0003 
5470			0.0328  		0.0303  		-0.0005 
5480			0.0303  		0.0374  		0.0001  
5490			0.0374  		0.0326  		-0.0003 
5500			0.0326  		0.0308  		-0.0004 
5510			0.0308  		0.0385  		0.0002  
5520			0.0385  		0.0356  		-0.0001 
5530			0.0356  		0.0290  		-0.0006 
5540			0.0290  		0.0360  		-0.0000 
5550			0.0360  		0.0352  		-0.0001 
5560			0.0352  		0.0294  		-0.0006 
5570			0.0294  		0.0366  		0.0000  
5580			0.0366  		0.0378  		0.0001  
5590			0.0378  		0.0297  		-0.0005 
5600			0.0297  		0.0336  		-0.0002 
5610			0.0336  		0.0370  		0.0000  
5620			0.0370  		0.0298  		-0.0005 
5630			0.0298  		0.0340  		-0.0002 
5640			0.0340  		0.0390  		0.0002  
5650			0.0390  		0.0319  		-0.0003 
5660			0.0319  		0.0308  		-0.0004 
5670			0.0308  		0.0374  		0.0001  
5680			0.0374  		0.0319  		-0.0003 
5690			0.0319  		0.0312  		-0.0004 
5700			0.0312  		0.0384  		0.0001  
5710			0.0384  		0.0344  		-0.0001 
5720			0.0344  		0.0286  		-0.0006 
5730			0.0286  		0.0361  		-0.0000 
5740			0.0361  		0.0343  		-0.0001 
5750			0.0343  		0.0295  		-0.0005 
5760			0.0295  		0.0371  		0.0001  
5770			0.0371  		0.0372  		0.0001  
5780			0.0372  		0.0292  		-0.0005 
5790			0.0292  		0.0343  		-0.0001 
5800			0.0343  		0.0367  		0.0000  
5810			0.0367  		0.0296  		-0.0005 
5820			0.0296  		0.0348  		-0.0001 
5830			0.0348  		0.0387  		0.0002  
5840			0.0387  		0.0311  		-0.0004 
5850			0.0311  		0.0314  		-0.0004 
5860			0.0314  		0.0375  		0.0001  
5870			0.0375  		0.0313  		-0.0004 
5880			0.0313  		0.0323  		-0.0003 
5890			0.0323  		0.0394  		0.0002  
5900			0.0394  		0.0344  		-0.0001 
5910			0.0344  		0.0299  		-0.0005 
5920			0.0299  		0.0373  		0.0001  
5930			0.0373  		0.0341  		-0.0002 
5940			0.0341  		0.0301  		-0.0005 
5950			0.0301  		0.0380  		0.0001  
5960			0.0380  		0.0368  		0.0000  
5970			0.0368  		0.0291  		-0.0005 
5980			0.0291  		0.0351  		-0.0001 
5990			0.0351  		0.0363  		-0.0000 
6000			0.0363  		0.0294  		-0.0005 
6010			0.0294  		0.0357  		-0.0000 
6020			0.0357  		0.0387  		0.0002  
6030			0.0387  		0.0307  		-0.0004 
6040			0.0307  		0.0326  		-0.0003 
6050			0.0326  		0.0376  		0.0001  
6060			0.0376  		0.0307  		-0.0004 
6070			0.0307  		0.0329  		-0.0002 
6080			0.0329  		0.0392  		0.0002  
6090			0.0392  		0.0333  		-0.0002 
6100			0.0333  		0.0300  		-0.0005 
6110			0.0300  		0.0373  		0.0001  
6120			0.0373  		0.0331  		-0.0002 
6130			0.0331  		0.0305  		-0.0004 
6140			0.0305  		0.0383  		0.0001  
6150			0.0383  		0.0360  		-0.0000 
6160			0.0360  		0.0290  		-0.0005 
6170			0.0290  		0.0357  		-0.0000 
6180			0.0357  		0.0356  		-0.0000 
6190			0.0356  		0.0293  		-0.0005 
6200			0.0293  		0.0362  		-0.0000 
6210			0.0362  		0.0381  		0.0001  
6220			0.0381  		0.0300  		-0.0004 
6230			0.0300  		0.0331  		-0.0002 
6240			0.0331  		0.0372  		0.0001  
6250			0.0372  		0.0300  		-0.0004 
6260			0.0300  		0.0336  		-0.0002 
6270			0.0336  		0.0390  		0.0002  
6280			0.0390  		0.0324  		-0.0003 
6290			0.0324  		0.0305  		-0.0004 
6300			0.0305  		0.0374  		0.0001  
6310			0.0374  		0.0323  		-0.0003 
6320			0.0323  		0.0308  		-0.0004 
6330			0.0308  		0.0383  		0.0001  
6340			0.0383  		0.0349  		-0.0001 
6350			0.0349  		0.0285  		-0.0006 
6360			0.0285  		0.0358  		-0.0000 
6370			0.0358  		0.0347  		-0.0001 
6380			0.0347  		0.0293  		-0.0005 
6390			0.0293  		0.0368  		0.0000  
6400			0.0368  		0.0375  		0.0001  
6410			0.0375  		0.0294  		-0.0005 
6420			0.0294  		0.0338  		-0.0002 
6430			0.0338  		0.0369  		0.0000  
6440			0.0369  		0.0298  		-0.0004 
6450			0.0298  		0.0343  		-0.0001 
6460			0.0343  		0.0389  		0.0002  
6470			0.0389  		0.0315  		-0.0003 
6480			0.0315  		0.0310  		-0.0004 
6490			0.0310  		0.0375  		0.0001  
6500			0.0375  		0.0317  		-0.0003 
